 Observation period,Clear sky GHI
2015-07-20,822.1633
2015-07-21,810.8762
2015-07-22,790.6018
2015-07-23,820.319
2015-07-24,828.4957
2015-07-25,824.8892
2015-07-26,798.9543
2015-07-27,829.475
2015-07-28,853.3388
2015-07-29,864.7211
2015-07-30,868.9775
2015-07-31,849.3624
2015-08-01,851.7844
2015-08-02,858.4941
2015-08-03,845.3996
2015-08-04,807.9953
2015-08-05,826.2565
2015-08-06,808.3691
2015-08-07,828.5071
2015-08-08,834.5827
2015-08-09,831.3872
2015-08-10,841.7438
2015-08-11,857.4098
2015-08-12,854.2762
2015-08-13,847.6474
2015-08-14,862.0941
2015-08-15,836.6516
2015-08-16,787.3276
2015-08-17,814.7219
2015-08-18,845.905
2015-08-19,840.4768
2015-08-20,839.1374
2015-08-21,863.7918
2015-08-22,869.9692
2015-08-23,858.0991
2015-08-24,876.3099
2015-08-25,821.4607
2015-08-26,818.1518
2015-08-27,795.3503
2015-08-28,856.7979
2015-08-29,876.5255
2015-08-30,840.4318
2015-08-31,840.2465
2015-09-01,865.199
2015-09-02,890.1835
2015-09-03,867.7825
2015-09-04,870.2032
2015-09-05,870.3901
2015-09-06,873.2529
2015-09-07,862.9974
2015-09-08,859.8295
2015-09-09,877.3224
2015-09-10,838.4138
2015-09-11,864.2314
2015-09-12,870.8737
2015-09-13,873.3965
2015-09-14,879.1653
2015-09-15,882.9717
2015-09-16,881.7897
2015-09-17,874.118
2015-09-18,857.7163
2015-09-19,841.4852
2015-09-20,842.6289
2015-09-21,856.1364
2015-09-22,864.066
2015-09-23,880.2612
2015-09-24,875.675
2015-09-25,846.0659
2015-09-26,863.8629
2015-09-27,867.6064
2015-09-28,853.3838
2015-09-29,855.8174
2015-09-30,857.8563
2015-10-01,860.287
2015-10-02,853.2848
2015-10-03,845.5996
2015-10-04,848.1742
2015-10-05,862.9553
2015-10-06,849.6909
2015-10-07,846.8964
2015-10-08,843.4486
2015-10-09,865.6675
2015-10-10,838.5795
2015-10-11,842.6788
2015-10-12,841.5016
2015-10-13,836.5069
2015-10-14,824.8856
2015-10-15,834.1247
2015-10-16,840.3935
2015-10-17,830.1526
2015-10-18,835.7027
2015-10-19,824.9076
2015-10-20,792.8376
2015-10-21,813.5021
2015-10-22,814.1036
2015-10-23,834.143
2015-10-24,807.683
2015-10-25,809.1285
2015-10-26,792.2897
2015-10-27,782.3691
2015-10-28,778.0145
2015-10-29,775.5782
2015-10-30,783.1108
2015-10-31,780.1895
2015-11-01,744.1455
2015-11-02,758.716
2015-11-03,799.4061
2015-11-04,789.7645
2015-11-05,791.7927
2015-11-06,778.6136
2015-11-07,746.9956
2015-11-08,727.7213
2015-11-09,745.016
2015-11-10,743.8062
2015-11-11,735.5026
2015-11-12,739.3774
2015-11-13,745.2692
2015-11-14,764.4398
2015-11-15,767.2976
2015-11-16,736.7695
2015-11-17,740.8937
2015-11-18,763.4858
2015-11-19,732.2822
2015-11-20,720.0394
2015-11-21,704.0521
2015-11-22,683.4963
2015-11-23,695.0701
2015-11-24,719.6443
2015-11-25,729.8331
2015-11-26,695.7131
2015-11-27,753.9257
2015-11-28,757.2853
2015-11-29,758.7264
2015-11-30,759.6509
2015-12-01,725.5738
2015-12-02,742.7103
2015-12-03,669.4062
2015-12-04,603.9932
2015-12-05,622.3076
2015-12-06,628.5291
2015-12-07,595.5373
2015-12-08,689.9169
2015-12-09,716.0695
2015-12-10,645.5203
2015-12-11,649.5291
2015-12-12,662.2562
2015-12-13,701.5721
2015-12-14,672.7128
2015-12-15,677.4874
2015-12-16,731.0356
2015-12-17,715.5615
2015-12-18,730.8942
2015-12-19,697.7835
2015-12-20,698.4617
2015-12-21,680.3575
2015-12-22,685.2811
2015-12-23,705.3084
2015-12-24,710.4123
2015-12-25,686.1616
2015-12-26,651.9038
2015-12-27,673.731
2015-12-28,655.1196
2015-12-29,659.7568
2015-12-30,639.4398
2015-12-31,703.4418
2016-01-01,667.7991
2016-01-02,646.223
2016-01-03,733.3361
2016-01-04,698.2377
2016-01-05,699.8985
2016-01-06,667.4823
