 Observation period,Clear sky GHI
2014-09-09,860.4336
2014-09-10,889.3691
2014-09-11,900.7046
2014-09-12,890.2584
2014-09-13,876.2328
2014-09-14,869.491
2014-09-15,888.1322
2014-09-16,834.3952
2014-09-17,830.6215
2014-09-18,885.8204
2014-09-19,871.7346
2014-09-20,850.7775
2014-09-21,869.7148
2014-09-22,845.2217
2014-09-23,830.694
2014-09-24,828.147
2014-09-25,800.7335
2014-09-26,852.069
2014-09-27,828.6506
2014-09-28,834.8856
2014-09-29,835.5114
2014-09-30,798.1014
2014-10-01,833.394
2014-10-02,856.1085
2014-10-03,800.91
2014-10-04,750.8036
2014-10-05,775.4508
2014-10-06,763.6167
2014-10-07,802.7994
2014-10-08,840.3431
2014-10-09,849.0078
2014-10-10,798.5804
2014-10-11,808.5789
2014-10-12,840.2458
2014-10-13,768.9899
2014-10-14,753.9623
2014-10-15,772.117
2014-10-16,787.6602
2014-10-17,874.718
2014-10-18,809.6793
2014-10-19,836.1957
2014-10-20,784.2844
2014-10-21,825.468
2014-10-22,807.508
2014-10-23,797.9517
2014-10-24,792.5115
2014-10-25,766.5782
2014-10-26,810.4953
2014-10-27,805.1793
2014-10-28,824.7477
2014-10-29,790.2211
2014-10-30,829.3588
2014-10-31,808.6016
2014-11-01,800.0267
2014-11-02,812.1683
2014-11-03,829.8664
2014-11-04,835.5082
2014-11-05,761.2802
2014-11-06,773.0207
2014-11-07,751.3931
2014-11-08,761.8363
2014-11-09,815.2365
2014-11-10,814.9754
2014-11-11,801.5601
2014-11-12,797.9062
2014-11-13,786.6459
2014-11-14,770.8187
2014-11-15,790.148
2014-11-16,784.2639
2014-11-17,767.7853
2014-11-18,761.2284
2014-11-19,731.8848
2014-11-20,772.5554
2014-11-21,772.7586
2014-11-22,801.1957
2014-11-23,765.1177
2014-11-24,750.3356
2014-11-25,741.9706
2014-11-26,713.5586
2014-11-27,720.7741
2014-11-28,747.7611
2014-11-29,791.548
2014-11-30,763.8086
2014-12-01,762.2214
2014-12-02,767.6456
2014-12-03,781.442
2014-12-04,778.4442
2014-12-05,777.7972
2014-12-06,769.7176
2014-12-07,768.5154
2014-12-08,790.324
2014-12-09,767.7891
2014-12-10,756.556
2014-12-11,743.9246
2014-12-12,743.4503
2014-12-13,700.1279
