T2M,WS10M,date
19.22,8.38,2015-01-11
19.26,8.17,2015-01-12
19.97,7.52,2015-01-13
22.51,7.0,2015-01-14
23.16,7.55,2015-01-15
23.69,7.03,2015-01-16
24.3,5.4,2015-01-17
25.53,3.88,2015-01-18
25.4,2.67,2015-01-19
26.44,2.18,2015-01-20
27.42,2.66,2015-01-21
27.63,5.62,2015-01-22
28.4,6.48,2015-01-23
27.8,4.4,2015-01-24
27.36,3.06,2015-01-25
28.13,2.82,2015-01-26
28.08,4.51,2015-01-27
27.53,4.23,2015-01-28
26.35,4.75,2015-01-29
26.86,3.64,2015-01-30
27.33,3.82,2015-01-31
28.83,4.62,2015-02-01
29.56,5.27,2015-02-02
28.83,4.57,2015-02-03
28.76,4.64,2015-02-04
29.83,3.28,2015-02-05
30.3,2.68,2015-02-06
30.16,2.59,2015-02-07
29.68,3.6,2015-02-08
29.44,3.31,2015-02-09
29.39,3.02,2015-02-10
29.01,4.84,2015-02-11
28.23,6.82,2015-02-12
28.14,5.61,2015-02-13
28.29,3.52,2015-02-14
28.85,3.75,2015-02-15
29.21,4.24,2015-02-16
29.48,3.81,2015-02-17
27.48,2.73,2015-02-18
28.62,3.16,2015-02-19
29.71,2.55,2015-02-20
30.17,3.05,2015-02-21
29.31,4.19,2015-02-22
29.22,1.84,2015-02-23
29.47,4.7,2015-02-24
28.75,3.27,2015-02-25
28.4,3.09,2015-02-26
28.11,2.66,2015-02-27
28.44,4.91,2015-02-28
28.9,6.38,2015-03-01
28.75,5.38,2015-03-02
28.62,6.34,2015-03-03
29.1,7.54,2015-03-04
29.44,7.13,2015-03-05
29.3,5.59,2015-03-06
29.83,2.87,2015-03-07
30.55,3.56,2015-03-08
29.79,2.68,2015-03-09
28.74,2.89,2015-03-10
29.09,2.55,2015-03-11
28.54,4.97,2015-03-12
29.26,4.47,2015-03-13
29.2,5.45,2015-03-14
29.87,4.26,2015-03-15
27.53,2.3,2015-03-16
29.72,5.31,2015-03-17
29.48,4.19,2015-03-18
30.51,3.24,2015-03-19
29.23,4.39,2015-03-20
27.71,3.48,2015-03-21
28.73,3.62,2015-03-22
29.23,3.95,2015-03-23
28.03,5.59,2015-03-24
29.39,4.92,2015-03-25
28.94,2.84,2015-03-26
29.15,4.12,2015-03-27
29.37,3.73,2015-03-28
28.33,4.64,2015-03-29
28.02,3.2,2015-03-30
28.94,2.95,2015-03-31
29.33,5.6,2015-04-01
29.62,7.07,2015-04-02
29.69,4.53,2015-04-03
29.81,3.01,2015-04-04
30.48,3.33,2015-04-05
31.09,3.64,2015-04-06
30.02,4.02,2015-04-07
27.05,4.31,2015-04-08
27.65,5.08,2015-04-09
27.91,3.42,2015-04-10
27.69,2.98,2015-04-11
26.72,4.85,2015-04-12
27.18,6.18,2015-04-13
28.52,6.43,2015-04-14
28.33,4.33,2015-04-15
28.1,5.16,2015-04-16
28.96,6.27,2015-04-17
29.44,6.02,2015-04-18
29.16,5.18,2015-04-19
29.71,4.28,2015-04-20
29.81,3.55,2015-04-21
30.99,2.4,2015-04-22
31.03,3.21,2015-04-23
28.97,4.59,2015-04-24
28.3,3.22,2015-04-25
28.5,2.36,2015-04-26
29.73,2.51,2015-04-27
29.73,2.33,2015-04-28
30.62,3.04,2015-04-29
30.93,3.56,2015-04-30
30.19,4.48,2015-05-01
30.83,4.4,2015-05-02
29.55,5.05,2015-05-03
30.87,2.97,2015-05-04
29.44,4.51,2015-05-05
29.91,3.14,2015-05-06
30.14,4.89,2015-05-07
28.8,5.22,2015-05-08
27.76,3.9,2015-05-09
28.58,3.84,2015-05-10
29.48,3.45,2015-05-11
28.08,3.25,2015-05-12
30.25,2.9,2015-05-13
27.69,1.78,2015-05-14
28.83,2.95,2015-05-15
29.43,1.96,2015-05-16
31.93,3.66,2015-05-17
29.55,4.12,2015-05-18
28.22,5.26,2015-05-19
29.31,4.56,2015-05-20
28.51,4.33,2015-05-21
29.81,3.55,2015-05-22
27.57,4.09,2015-05-23
30.12,4.41,2015-05-24
30.61,4.39,2015-05-25
29.79,4.75,2015-05-26
28.56,4.08,2015-05-27
27.49,3.3,2015-05-28
27.95,4.41,2015-05-29
27.22,3.96,2015-05-30
25.87,3.73,2015-05-31
26.23,4.34,2015-06-01
25.87,3.57,2015-06-02
25.52,3.02,2015-06-03
26.44,3.1,2015-06-04
26.1,3.05,2015-06-05
26.07,4.45,2015-06-06
24.73,3.48,2015-06-07
26.7,3.23,2015-06-08
26.98,2.62,2015-06-09
28.23,2.85,2015-06-10
27.58,4.03,2015-06-11
26.24,4.53,2015-06-12
24.94,3.38,2015-06-13
27.36,2.88,2015-06-14
28.55,3.03,2015-06-15
28.48,3.99,2015-06-16
27.82,4.76,2015-06-17
26.63,4.23,2015-06-18
25.51,3.77,2015-06-19
26.74,3.14,2015-06-20
26.9,3.76,2015-06-21
25.62,3.02,2015-06-22
26.91,4.01,2015-06-23
26.68,4.33,2015-06-24
25.75,3.3,2015-06-25
26.34,3.0,2015-06-26
26.32,2.73,2015-06-27
27.44,2.9,2015-06-28
26.88,3.09,2015-06-29
26.29,3.51,2015-06-30
25.83,3.72,2015-07-01
26.02,2.03,2015-07-02
24.13,3.01,2015-07-03
24.72,2.38,2015-07-04
25.06,1.92,2015-07-05
26.01,1.66,2015-07-06
25.99,2.2,2015-07-07
27.08,2.5,2015-07-08
27.03,2.34,2015-07-09
26.53,2.36,2015-07-10
24.69,3.47,2015-07-11
24.54,3.88,2015-07-12
24.3,2.97,2015-07-13
24.77,2.31,2015-07-14
25.0,2.66,2015-07-15
24.4,2.79,2015-07-16
25.58,2.3,2015-07-17
24.87,2.52,2015-07-18
