T2M,WS10M,date
25.8,2.93,2014-10-18
25.19,2.38,2014-10-19
26.18,2.13,2014-10-20
26.27,2.75,2014-10-21
26.31,3.13,2014-10-22
26.08,3.11,2014-10-23
26.3,2.77,2014-10-24
25.58,2.38,2014-10-25
25.43,3.34,2014-10-26
26.09,2.46,2014-10-27
26.01,3.02,2014-10-28
26.31,2.27,2014-10-29
26.21,2.8,2014-10-30
25.84,3.11,2014-10-31
26.19,3.09,2014-11-01
26.12,2.91,2014-11-02
26.48,2.12,2014-11-03
25.99,2.55,2014-11-04
25.46,2.59,2014-11-05
25.68,1.62,2014-11-06
26.3,2.16,2014-11-07
26.62,2.68,2014-11-08
26.97,3.08,2014-11-09
26.45,3.27,2014-11-10
26.05,2.7,2014-11-11
26.3,2.62,2014-11-12
26.62,3.02,2014-11-13
26.61,3.07,2014-11-14
26.73,2.47,2014-11-15
27.15,2.77,2014-11-16
26.75,3.65,2014-11-17
26.38,3.32,2014-11-18
26.44,1.88,2014-11-19
26.41,2.34,2014-11-20
26.72,1.91,2014-11-21
27.18,1.78,2014-11-22
26.94,2.05,2014-11-23
26.67,2.62,2014-11-24
26.75,2.95,2014-11-25
26.58,2.77,2014-11-26
26.52,2.28,2014-11-27
26.53,1.83,2014-11-28
26.41,1.87,2014-11-29
27.0,2.05,2014-11-30
27.13,2.31,2014-12-01
26.87,2.73,2014-12-02
27.05,2.43,2014-12-03
26.78,2.36,2014-12-04
26.91,2.07,2014-12-05
27.17,2.41,2014-12-06
27.31,2.82,2014-12-07
27.37,2.64,2014-12-08
27.21,2.57,2014-12-09
27.18,2.75,2014-12-10
27.01,2.84,2014-12-11
27.48,1.59,2014-12-12
26.87,1.84,2014-12-13
27.26,1.65,2014-12-14
27.03,2.12,2014-12-15
26.81,2.24,2014-12-16
27.08,2.06,2014-12-17
27.04,1.98,2014-12-18
26.94,2.09,2014-12-19
26.91,2.2,2014-12-20
27.09,1.84,2014-12-21
27.0,1.86,2014-12-22
27.23,1.4,2014-12-23
25.94,1.61,2014-12-24
26.38,1.39,2014-12-25
24.98,1.77,2014-12-26
24.95,1.74,2014-12-27
26.27,1.53,2014-12-28
26.35,1.74,2014-12-29
26.83,2.48,2014-12-30
25.53,2.81,2014-12-31
25.23,2.41,2015-01-01
26.15,1.91,2015-01-02
25.66,2.34,2015-01-03
24.11,2.88,2015-01-04
23.4,2.52,2015-01-05
22.66,1.87,2015-01-06
23.54,2.1,2015-01-07
24.06,2.05,2015-01-08
23.08,2.77,2015-01-09
21.71,3.09,2015-01-10
21.76,3.19,2015-01-11
21.93,3.16,2015-01-12
21.12,3.14,2015-01-13
22.28,2.65,2015-01-14
23.27,2.35,2015-01-15
24.24,1.8,2015-01-16
25.04,1.84,2015-01-17
25.51,2.61,2015-01-18
25.94,3.14,2015-01-19
26.02,2.95,2015-01-20
26.53,2.77,2015-01-21
27.04,2.8,2015-01-22
26.96,2.95,2015-01-23
26.71,3.57,2015-01-24
26.71,3.52,2015-01-25
26.8,3.14,2015-01-26
26.69,3.38,2015-01-27
27.14,3.73,2015-01-28
26.96,3.37,2015-01-29
27.0,3.0,2015-01-30
26.84,3.06,2015-01-31
26.92,2.7,2015-02-01
27.58,3.23,2015-02-02
27.41,3.81,2015-02-03
27.48,3.36,2015-02-04
27.55,3.88,2015-02-05
27.44,3.5,2015-02-06
27.32,3.44,2015-02-07
27.69,4.25,2015-02-08
27.57,3.85,2015-02-09
27.23,3.16,2015-02-10
27.33,3.2,2015-02-11
26.83,3.82,2015-02-12
27.03,4.36,2015-02-13
26.94,3.79,2015-02-14
27.27,3.66,2015-02-15
27.05,3.43,2015-02-16
27.08,3.56,2015-02-17
26.55,4.21,2015-02-18
26.8,2.54,2015-02-19
27.21,3.41,2015-02-20
27.34,3.74,2015-02-21
27.12,3.43,2015-02-22
27.05,2.71,2015-02-23
27.31,2.49,2015-02-24
27.56,2.84,2015-02-25
27.29,3.63,2015-02-26
27.03,2.36,2015-02-27
27.12,2.34,2015-02-28
27.51,2.61,2015-03-01
27.87,2.29,2015-03-02
27.51,3.38,2015-03-03
27.57,2.33,2015-03-04
27.48,2.28,2015-03-05
27.66,2.92,2015-03-06
27.4,2.91,2015-03-07
27.59,3.4,2015-03-08
27.74,3.65,2015-03-09
27.44,2.88,2015-03-10
27.28,3.62,2015-03-11
27.8,2.58,2015-03-12
27.83,3.16,2015-03-13
28.18,2.94,2015-03-14
27.84,3.6,2015-03-15
27.25,3.53,2015-03-16
27.14,3.3,2015-03-17
27.3,2.38,2015-03-18
27.29,3.03,2015-03-19
27.3,3.39,2015-03-20
