T2M,WS10M,date
24.44,3.02,2014-12-08
25.15,2.54,2014-12-09
25.08,2.28,2014-12-10
23.43,3.08,2014-12-11
23.08,3.81,2014-12-12
23.67,4.14,2014-12-13
26.18,3.42,2014-12-14
26.71,3.17,2014-12-15
26.58,2.55,2014-12-16
27.2,2.38,2014-12-17
26.47,2.62,2014-12-18
25.71,2.52,2014-12-19
26.05,2.65,2014-12-20
24.84,4.11,2014-12-21
24.63,4.27,2014-12-22
23.18,4.47,2014-12-23
22.19,4.16,2014-12-24
21.33,3.63,2014-12-25
20.5,3.18,2014-12-26
20.87,3.27,2014-12-27
22.25,3.16,2014-12-28
22.9,3.56,2014-12-29
22.81,3.52,2014-12-30
22.27,3.68,2014-12-31
22.45,4.0,2015-01-01
22.33,4.24,2015-01-02
21.34,4.99,2015-01-03
20.87,5.03,2015-01-04
20.01,4.37,2015-01-05
19.57,4.3,2015-01-06
19.76,4.77,2015-01-07
19.71,4.54,2015-01-08
19.76,5.27,2015-01-09
19.0,5.71,2015-01-10
18.07,4.77,2015-01-11
17.57,4.89,2015-01-12
17.63,5.01,2015-01-13
19.43,4.55,2015-01-14
20.46,4.42,2015-01-15
20.55,3.93,2015-01-16
21.09,3.23,2015-01-17
21.74,2.98,2015-01-18
23.27,2.56,2015-01-19
24.22,2.03,2015-01-20
25.11,2.84,2015-01-21
26.22,3.3,2015-01-22
26.13,3.7,2015-01-23
26.27,2.7,2015-01-24
26.0,2.75,2015-01-25
26.3,3.04,2015-01-26
25.73,3.38,2015-01-27
25.23,3.63,2015-01-28
24.02,3.48,2015-01-29
24.65,3.05,2015-01-30
25.73,2.75,2015-01-31
26.7,2.76,2015-02-01
26.07,2.83,2015-02-02
27.9,3.23,2015-02-03
28.42,3.45,2015-02-04
28.33,2.51,2015-02-05
28.9,2.58,2015-02-06
29.17,2.63,2015-02-07
29.07,3.52,2015-02-08
29.05,3.39,2015-02-09
28.98,3.62,2015-02-10
29.08,4.96,2015-02-11
29.55,5.09,2015-02-12
29.12,4.1,2015-02-13
29.55,2.55,2015-02-14
29.41,1.56,2015-02-15
28.4,2.4,2015-02-16
28.65,1.97,2015-02-17
29.26,2.22,2015-02-18
30.4,2.59,2015-02-19
31.38,2.55,2015-02-20
29.78,4.52,2015-02-21
26.51,3.75,2015-02-22
28.23,4.3,2015-02-23
27.32,3.8,2015-02-24
26.48,3.27,2015-02-25
25.87,3.79,2015-02-26
25.45,4.1,2015-02-27
26.57,3.61,2015-02-28
26.58,4.14,2015-03-01
26.55,3.3,2015-03-02
28.01,4.63,2015-03-03
28.21,4.2,2015-03-04
28.3,4.03,2015-03-05
28.9,3.18,2015-03-06
29.19,2.73,2015-03-07
29.98,2.35,2015-03-08
30.33,2.85,2015-03-09
29.32,3.49,2015-03-10
31.24,3.82,2015-03-11
29.86,4.52,2015-03-12
28.55,4.02,2015-03-13
29.43,4.13,2015-03-14
30.58,3.44,2015-03-15
32.23,2.88,2015-03-16
31.55,4.7,2015-03-17
31.69,3.0,2015-03-18
32.83,2.86,2015-03-19
32.33,2.39,2015-03-20
34.65,0.95,2015-03-21
33.05,2.79,2015-03-22
32.96,2.76,2015-03-23
32.73,4.0,2015-03-24
32.38,3.23,2015-03-25
30.8,2.8,2015-03-26
31.46,4.17,2015-03-27
30.42,3.66,2015-03-28
28.67,2.83,2015-03-29
28.55,2.84,2015-03-30
28.77,4.66,2015-03-31
29.68,3.8,2015-04-01
31.52,3.95,2015-04-02
31.26,3.06,2015-04-03
32.18,2.29,2015-04-04
33.17,2.59,2015-04-05
32.75,1.97,2015-04-06
33.87,2.55,2015-04-07
33.87,2.94,2015-04-08
34.83,2.14,2015-04-09
32.65,2.52,2015-04-10
32.51,4.45,2015-04-11
31.61,4.64,2015-04-12
29.76,5.15,2015-04-13
29.47,4.76,2015-04-14
28.87,4.98,2015-04-15
28.37,4.79,2015-04-16
28.88,4.89,2015-04-17
29.95,4.35,2015-04-18
30.8,4.12,2015-04-19
31.42,4.16,2015-04-20
31.88,3.67,2015-04-21
31.68,3.32,2015-04-22
32.29,3.45,2015-04-23
31.86,3.57,2015-04-24
32.26,3.5,2015-04-25
32.51,3.38,2015-04-26
31.58,3.56,2015-04-27
31.86,4.31,2015-04-28
31.48,2.82,2015-04-29
32.37,2.45,2015-04-30
33.07,2.96,2015-05-01
33.6,3.01,2015-05-02
34.11,2.8,2015-05-03
34.83,3.16,2015-05-04
31.78,2.49,2015-05-05
32.74,2.3,2015-05-06
34.45,2.02,2015-05-07
34.02,2.94,2015-05-08
33.5,4.47,2015-05-09
32.45,2.85,2015-05-10
33.39,2.31,2015-05-11
34.58,1.9,2015-05-12
32.96,3.17,2015-05-13
33.44,3.76,2015-05-14
31.05,4.24,2015-05-15
33.78,4.39,2015-05-16
34.77,2.6,2015-05-17
33.08,3.41,2015-05-18
31.93,3.7,2015-05-19
34.26,2.74,2015-05-20
35.04,2.89,2015-05-21
33.97,3.59,2015-05-22
31.94,4.19,2015-05-23
31.94,3.87,2015-05-24
34.45,2.25,2015-05-25
35.04,2.58,2015-05-26
34.57,2.67,2015-05-27
35.26,3.29,2015-05-28
35.57,2.62,2015-05-29
35.94,3.22,2015-05-30
33.29,4.49,2015-05-31
33.14,3.55,2015-06-01
33.0,3.66,2015-06-02
29.05,3.1,2015-06-03
30.97,2.38,2015-06-04
32.65,3.27,2015-06-05
32.96,4.27,2015-06-06
32.14,3.91,2015-06-07
32.11,3.6,2015-06-08
33.16,2.81,2015-06-09
32.18,2.98,2015-06-10
33.38,2.45,2015-06-11
33.8,3.02,2015-06-12
33.74,3.6,2015-06-13
30.57,3.23,2015-06-14
32.54,2.16,2015-06-15
33.8,2.75,2015-06-16
34.66,2.59,2015-06-17
34.24,3.55,2015-06-18
32.92,3.44,2015-06-19
32.33,2.72,2015-06-20
32.4,3.92,2015-06-21
32.51,3.67,2015-06-22
32.95,3.66,2015-06-23
30.74,2.8,2015-06-24
30.3,3.01,2015-06-25
28.49,2.84,2015-06-26
30.68,2.23,2015-06-27
32.33,2.52,2015-06-28
32.15,3.01,2015-06-29
32.92,2.42,2015-06-30
33.87,2.36,2015-07-01
32.91,3.54,2015-07-02
29.79,3.3,2015-07-03
29.29,2.32,2015-07-04
29.57,2.48,2015-07-05
30.38,2.59,2015-07-06
31.66,2.03,2015-07-07
32.01,2.35,2015-07-08
28.65,2.05,2015-07-09
31.19,2.28,2015-07-10
32.14,3.02,2015-07-11
30.17,3.34,2015-07-12
29.8,2.56,2015-07-13
31.08,3.28,2015-07-14
29.05,2.45,2015-07-15
28.33,2.01,2015-07-16
27.24,1.76,2015-07-17
29.96,1.8,2015-07-18
